subject,night,condition,type,time_span,feature,data
HE12B,0,Known Alarm,selfreport,last_30min,ss_mean_60,223.61328149999997
HE12B,0,Known Alarm,selfreport,last_30min,ss_median,223.3593755
HE12B,0,Known Alarm,selfreport,last_30min,ss_median_60,223.3593755
HE12B,0,Known Alarm,selfreport,last_30min,ss_number,8.0
HE12B,0,Known Alarm,selfreport,last_30min,ss_number_60,8.0
HE12B,0,Known Alarm,selfreport,last_30min,ss_skewness,0.0038635475805523394
HE12B,0,Known Alarm,selfreport,last_30min,ss_skewness_60,0.0038635475805523394
HE12B,0,Known Alarm,selfreport,last_30min,ss_std,115.69913120849073
HE12B,0,Known Alarm,selfreport,last_30min,ss_std_60,115.69913120849073
HE12B,0,Known Alarm,selfreport,last_hour,ss_max,1093.242187
HE12B,0,Known Alarm,selfreport,last_hour,ss_max_60,1093.242187
HE12B,0,Known Alarm,selfreport,last_hour,ss_max_position,0.2537658794510591
HE12B,0,Known Alarm,selfreport,last_hour,ss_mean,358.23437490000003
HE12B,0,Known Alarm,selfreport,last_hour,ss_mean_60,358.23437490000003
HE12B,0,Known Alarm,selfreport,last_hour,ss_median,275.91796899999997
HE12B,0,Known Alarm,selfreport,last_hour,ss_median_60,275.91796899999997
HE12B,0,Known Alarm,selfreport,last_hour,ss_number,10.0
HE12B,0,Known Alarm,selfreport,last_hour,ss_number_60,10.0
HE12B,0,Known Alarm,selfreport,last_hour,ss_skewness,1.2293155071395243
HE12B,0,Known Alarm,selfreport,last_hour,ss_skewness_60,1.2293155071395243
HE12B,0,Known Alarm,selfreport,last_hour,ss_std,344.4608804655482
HE12B,0,Known Alarm,selfreport,last_hour,ss_std_60,344.4608804655482
HE12B,0,Known Alarm,selfreport,total,ss_max,1421.289062
HE12B,0,Known Alarm,selfreport,total,ss_max_60,1421.289062
HE12B,0,Known Alarm,selfreport,total,ss_max_position,0.2876217718962223
HE12B,0,Known Alarm,selfreport,total,ss_mean,168.083984475
HE12B,0,Known Alarm,selfreport,total,ss_mean_60,327.14021389473686
HE12B,0,Known Alarm,selfreport,total,ss_median,50.195313
HE12B,0,Known Alarm,selfreport,total,ss_median_60,165.976562
HE12B,0,Known Alarm,selfreport,total,ss_number,40.0
HE12B,0,Known Alarm,selfreport,total,ss_number_60,19.0
HE12B,0,Known Alarm,selfreport,total,ss_skewness,2.9378189038791196
HE12B,0,Known Alarm,selfreport,total,ss_skewness_60,1.8951827754502515
HE12B,0,Known Alarm,selfreport,total,ss_std,298.5815824991814
HE12B,0,Known Alarm,selfreport,total,ss_std_60,376.9620492327055
HE12B,1,Spontaneous,imu,last_30min,ss_max,830.195312
HE12B,1,Spontaneous,imu,last_30min,ss_max_60,830.195312
HE12B,1,Spontaneous,imu,last_30min,ss_max_position,0.4324893259393095
HE12B,1,Spontaneous,imu,last_30min,ss_mean,439.30664049999996
HE12B,1,Spontaneous,imu,last_30min,ss_mean_60,577.4739579999999
HE12B,1,Spontaneous,imu,last_30min,ss_median,451.113281
HE12B,1,Spontaneous,imu,last_30min,ss_median_60,750.976562
HE12B,1,Spontaneous,imu,last_30min,ss_number,4.0
HE12B,1,Spontaneous,imu,last_30min,ss_number_60,3.0
HE12B,1,Spontaneous,imu,last_30min,ss_skewness,-0.028545786662063005
HE12B,1,Spontaneous,imu,last_30min,ss_skewness_60,-0.6710560687763667
HE12B,1,Spontaneous,imu,last_30min,ss_std,410.17093600811097
HE12B,1,Spontaneous,imu,last_30min,ss_std_60,371.2398811655072
HE12B,1,Spontaneous,imu,last_hour,ss_max,830.195312
HE12B,1,Spontaneous,imu,last_hour,ss_max_60,830.195312
HE12B,1,Spontaneous,imu,last_hour,ss_max_position,0.7161586269458752
HE12B,1,Spontaneous,imu,last_hour,ss_mean,391.7274304444444
HE12B,1,Spontaneous,imu,last_hour,ss_mean_60,439.94140612499996
HE12B,1,Spontaneous,imu,last_hour,ss_median,292.421875
HE12B,1,Spontaneous,imu,last_hour,ss_median_60,387.12890649999997
HE12B,1,Spontaneous,imu,last_hour,ss_number,9.0
HE12B,1,Spontaneous,imu,last_hour,ss_number_60,8.0
HE12B,1,Spontaneous,imu,last_hour,ss_skewness,0.3014535671865108
HE12B,1,Spontaneous,imu,last_hour,ss_skewness_60,0.160737833848972
HE12B,1,Spontaneous,imu,last_hour,ss_std,337.09830652936756
HE12B,1,Spontaneous,imu,last_hour,ss_std_60,325.513188157918
HE12B,1,Spontaneous,imu,total,ss_max,2898.515625
HE12B,1,Spontaneous,imu,total,ss_max_60,2898.515625
HE12B,1,Spontaneous,imu,total,ss_max_position,0.49806990120535016
HE12B,1,Spontaneous,imu,total,ss_mean,443.7366365263158
HE12B,1,Spontaneous,imu,total,ss_mean_60,555.9680989833333
HE12B,1,Spontaneous,imu,total,ss_median,191.6210935
HE12B,1,Spontaneous,imu,total,ss_median_60,302.0703125
HE12B,1,Spontaneous,imu,total,ss_number,76.0
HE12B,1,Spontaneous,imu,total,ss_number_60,60.0
HE12B,1,Spontaneous,imu,total,ss_skewness,2.1902245028791025
HE12B,1,Spontaneous,imu,total,ss_skewness_60,1.965678486121974
HE12B,1,Spontaneous,imu,total,ss_std,586.8648899051722
HE12B,1,Spontaneous,imu,total,ss_std_60,613.9133682558333
HE12B,1,Spontaneous,selfreport,last_30min,ss_max,1799.609375
HE12B,1,Spontaneous,selfreport,last_30min,ss_max_60,1799.609375
HE12B,1,Spontaneous,selfreport,last_30min,ss_max_position,0.0
HE12B,1,Spontaneous,selfreport,last_30min,ss_mean,1799.609375
HE12B,1,Spontaneous,selfreport,last_30min,ss_mean_60,1799.609375
HE12B,1,Spontaneous,selfreport,last_30min,ss_median,1799.609375
HE12B,1,Spontaneous,selfreport,last_30min,ss_median_60,1799.609375
HE12B,1,Spontaneous,selfreport,last_30min,ss_number,1.0
HE12B,1,Spontaneous,selfreport,last_30min,ss_number_60,1.0
HE12B,1,Spontaneous,selfreport,last_30min,ss_skewness,0.0
HE12B,1,Spontaneous,selfreport,last_30min,ss_skewness_60,0.0
HE12B,1,Spontaneous,selfreport,last_hour,ss_max,2228.203125
HE12B,1,Spontaneous,selfreport,last_hour,ss_max_60,2228.203125
HE12B,1,Spontaneous,selfreport,last_hour,ss_max_position,0.38100146763314763
HE12B,1,Spontaneous,selfreport,last_hour,ss_mean,898.8769535
HE12B,1,Spontaneous,selfreport,last_hour,ss_mean_60,1195.9895836666667
HE12B,1,Spontaneous,selfreport,last_hour,ss_median,679.8828129999999
HE12B,1,Spontaneous,selfreport,last_hour,ss_median_60,1068.867188
HE12B,1,Spontaneous,selfreport,last_hour,ss_number,4.0
HE12B,1,Spontaneous,selfreport,last_hour,ss_number_60,3.0
HE12B,1,Spontaneous,selfreport,last_hour,ss_skewness,0.5580670657177279
HE12B,1,Spontaneous,selfreport,last_hour,ss_skewness_60,0.23548111554343043
HE12B,1,Spontaneous,selfreport,last_hour,ss_std,993.332079486477
HE12B,1,Spontaneous,selfreport,last_hour,ss_std_60,974.8884244763943
HE12B,1,Spontaneous,selfreport,total,ss_max,2228.710938
HE12B,1,Spontaneous,selfreport,total,ss_max_60,2228.710938
HE12B,1,Spontaneous,selfreport,total,ss_max_position,0.7432632793671662
HE12B,1,Spontaneous,selfreport,total,ss_mean,292.2467672413793
HE12B,1,Spontaneous,selfreport,total,ss_mean_60,679.1634115
HE12B,1,Spontaneous,selfreport,total,ss_median,38.515625
HE12B,1,Spontaneous,selfreport,total,ss_median_60,420.8984375
HE12B,1,Spontaneous,selfreport,total,ss_number,29.0
HE12B,1,Spontaneous,selfreport,total,ss_number_60,12.0
HE12B,1,Spontaneous,selfreport,total,ss_skewness,2.3211205951095932
HE12B,1,Spontaneous,selfreport,total,ss_skewness_60,1.145021594880292
HE12B,1,Spontaneous,selfreport,total,ss_std,539.3231612242844
HE12B,1,Spontaneous,selfreport,total,ss_std_60,679.3103532917038
IM09E,0,Spontaneous,imu,last_30min,ss_max,973.90625
IM09E,0,Spontaneous,imu,last_30min,ss_max_60,973.90625
IM09E,0,Spontaneous,imu,last_30min,ss_max_position,0.0
IM09E,0,Spontaneous,imu,last_30min,ss_mean,596.6015626666666
IM09E,0,Spontaneous,imu,last_30min,ss_mean_60,596.6015626666666
IM09E,0,Spontaneous,imu,last_30min,ss_median,460.507813
IM09E,0,Spontaneous,imu,last_30min,ss_median_60,460.507813
IM09E,0,Spontaneous,imu,last_30min,ss_number,3.0
IM09E,0,Spontaneous,imu,last_30min,ss_number_60,3.0
IM09E,0,Spontaneous,imu,last_30min,ss_skewness,0.6277049563437727
IM09E,0,Spontaneous,imu,last_30min,ss_skewness_60,0.6277049563437727
IM09E,0,Spontaneous,imu,last_30min,ss_std,330.9554745219289
IM09E,0,Spontaneous,imu,last_30min,ss_std_60,330.9554745219289
IM09E,0,Spontaneous,imu,last_hour,ss_max,1625.429688
IM09E,0,Spontaneous,imu,last_hour,ss_max_60,1625.429688
IM09E,0,Spontaneous,imu,last_hour,ss_max_position,0.31907638632803126
IM09E,0,Spontaneous,imu,last_hour,ss_mean,716.0390628000001
IM09E,0,Spontaneous,imu,last_hour,ss_mean_60,716.0390628000001
IM09E,0,Spontaneous,imu,last_hour,ss_median,460.507813
IM09E,0,Spontaneous,imu,last_hour,ss_median_60,460.507813
IM09E,0,Spontaneous,imu,last_hour,ss_number,5.0
IM09E,0,Spontaneous,imu,last_hour,ss_number_60,5.0
IM09E,0,Spontaneous,imu,last_hour,ss_skewness,1.1975635469804027
IM09E,0,Spontaneous,imu,last_hour,ss_skewness_60,1.1975635469804027
IM09E,0,Spontaneous,imu,last_hour,ss_std,533.3944152498034
IM09E,0,Spontaneous,imu,last_hour,ss_std_60,533.3944152498034
IM09E,0,Spontaneous,imu,total,ss_max,2059.609375
IM09E,0,Spontaneous,imu,total,ss_max_60,2059.609375
IM09E,0,Spontaneous,imu,total,ss_max_position,0.3690478390569077
IM09E,0,Spontaneous,imu,total,ss_mean,601.8865741481482
IM09E,0,Spontaneous,imu,total,ss_mean_60,675.4606120833333
IM09E,0,Spontaneous,imu,total,ss_median,432.070312
IM09E,0,Spontaneous,imu,total,ss_median_60,463.046875
IM09E,0,Spontaneous,imu,total,ss_number,27.0
IM09E,0,Spontaneous,imu,total,ss_number_60,24.0
IM09E,0,Spontaneous,imu,total,ss_skewness,1.205233706890879
IM09E,0,Spontaneous,imu,total,ss_skewness_60,1.204573946894787
IM09E,0,Spontaneous,imu,total,ss_std,546.5823343676095
IM09E,0,Spontaneous,imu,total,ss_std_60,535.6089861567791
IM09E,0,Spontaneous,selfreport,last_30min,ss_max,982.03125
IM09E,0,Spontaneous,selfreport,last_30min,ss_max_60,982.03125
IM09E,0,Spontaneous,selfreport,last_30min,ss_max_position,0.0
IM09E,0,Spontaneous,selfreport,last_30min,ss_mean,596.7708333333334
IM09E,0,Spontaneous,selfreport,last_30min,ss_mean_60,596.7708333333334
IM09E,0,Spontaneous,selfreport,last_30min,ss_median,461.015625
IM09E,0,Spontaneous,selfreport,last_30min,ss_median_60,461.015625
IM09E,0,Spontaneous,selfreport,last_30min,ss_number,3.0
IM09E,0,Spontaneous,selfreport,last_30min,ss_number_60,3.0
IM09E,0,Spontaneous,selfreport,last_30min,ss_skewness,0.618318514752762
IM09E,0,Spontaneous,selfreport,last_30min,ss_skewness_60,0.618318514752762
IM09E,0,Spontaneous,selfreport,last_30min,ss_std,338.45820585802056
IM09E,0,Spontaneous,selfreport,last_30min,ss_std_60,338.45820585802056
IM09E,0,Spontaneous,selfreport,last_hour,ss_max,1625.9375
IM09E,0,Spontaneous,selfreport,last_hour,ss_max_60,1625.9375
IM09E,0,Spontaneous,selfreport,last_hour,ss_max_position,0.32119227762294195
IM09E,0,Spontaneous,selfreport,last_hour,ss_mean,716.0390626000001
IM09E,0,Spontaneous,selfreport,last_hour,ss_mean_60,716.0390626000001
IM09E,0,Spontaneous,selfreport,last_hour,ss_median,460.507813
IM09E,0,Spontaneous,selfreport,last_hour,ss_median_60,460.507813
IM09E,0,Spontaneous,selfreport,last_hour,ss_number,5.0
IM09E,0,Spontaneous,selfreport,last_hour,ss_number_60,5.0
IM09E,0,Spontaneous,selfreport,last_hour,ss_skewness,1.1822088398512869
IM09E,0,Spontaneous,selfreport,last_hour,ss_skewness_60,1.1822088398512869
IM09E,0,Spontaneous,selfreport,last_hour,ss_std,535.1658833147865
IM09E,0,Spontaneous,selfreport,last_hour,ss_std_60,535.1658833147865
IM09E,0,Spontaneous,selfreport,total,ss_max,3261.09375
IM09E,0,Spontaneous,selfreport,total,ss_max_60,3261.09375
IM09E,0,Spontaneous,selfreport,total,ss_max_position,0.09365787144654088
IM09E,0,Spontaneous,selfreport,total,ss_mean,469.0252131363637
IM09E,0,Spontaneous,selfreport,total,ss_mean_60,677.6145834
IM09E,0,Spontaneous,selfreport,total,ss_median,247.988281
IM09E,0,Spontaneous,selfreport,total,ss_median_60,460.507812
IM09E,0,Spontaneous,selfreport,total,ss_number,66.0
IM09E,0,Spontaneous,selfreport,total,ss_number_60,45.0
IM09E,0,Spontaneous,selfreport,total,ss_skewness,2.1909496327972247
IM09E,0,Spontaneous,selfreport,total,ss_skewness_60,1.939079199951647
IM09E,0,Spontaneous,selfreport,total,ss_std,613.7448254349812
IM09E,0,Spontaneous,selfreport,total,ss_std_60,645.375980091653
IM09E,1,Spontaneous,imu,last_30min,ss_max,1272.5
IM09E,1,Spontaneous,imu,last_30min,ss_max_60,1272.5
IM09E,1,Spontaneous,imu,last_30min,ss_max_position,0.0
IM09E,1,Spontaneous,imu,last_30min,ss_mean,895.1953125
IM09E,1,Spontaneous,imu,last_30min,ss_mean_60,895.1953125
IM09E,1,Spontaneous,imu,last_30min,ss_median,895.1953125
IM09E,1,Spontaneous,imu,last_30min,ss_median_60,895.1953125
IM09E,1,Spontaneous,imu,last_30min,ss_number,2.0
IM09E,1,Spontaneous,imu,last_30min,ss_number_60,2.0
IM09E,1,Spontaneous,imu,last_30min,ss_skewness,0.0
IM09E,1,Spontaneous,imu,last_30min,ss_skewness_60,0.0
IM09E,1,Spontaneous,imu,last_30min,ss_std,533.5894062094424
IM09E,1,Spontaneous,imu,last_30min,ss_std_60,533.5894062094424
IM09E,1,Spontaneous,imu,last_hour,ss_max,1299.921875
IM09E,1,Spontaneous,imu,last_hour,ss_max_60,1299.921875
IM09E,1,Spontaneous,imu,last_hour,ss_max_position,0.49243840185027615
IM09E,1,Spontaneous,imu,last_hour,ss_mean,583.2291666666666
IM09E,1,Spontaneous,imu,last_hour,ss_mean_60,696.4375
IM09E,1,Spontaneous,imu,last_hour,ss_median,570.4492190000001
IM09E,1,Spontaneous,imu,last_hour,ss_median_60,626.5625
IM09E,1,Spontaneous,imu,last_hour,ss_number,6.0
IM09E,1,Spontaneous,imu,last_hour,ss_number_60,5.0
IM09E,1,Spontaneous,imu,last_hour,ss_skewness,0.5213179372596513
IM09E,1,Spontaneous,imu,last_hour,ss_skewness_60,1.1300891301235474
IM09E,1,Spontaneous,imu,last_hour,ss_std,421.68202886339174
IM09E,1,Spontaneous,imu,last_hour,ss_std_60,355.1742055838228
IM09E,1,Spontaneous,imu,total,ss_max,3413.4375
IM09E,1,Spontaneous,imu,total,ss_max_60,3413.4375
IM09E,1,Spontaneous,imu,total,ss_max_position,0.03707838406808365
IM09E,1,Spontaneous,imu,total,ss_mean,464.36868116176475
IM09E,1,Spontaneous,imu,total,ss_mean_60,625.26250008
IM09E,1,Spontaneous,imu,total,ss_median,318.06640649999997
IM09E,1,Spontaneous,imu,total,ss_median_60,531.09375
IM09E,1,Spontaneous,imu,total,ss_number,68.0
IM09E,1,Spontaneous,imu,total,ss_number_60,50.0
IM09E,1,Spontaneous,imu,total,ss_skewness,2.6173186341710672
IM09E,1,Spontaneous,imu,total,ss_skewness_60,2.4456592017071843
IM09E,1,Spontaneous,imu,total,ss_std,616.2386866888975
IM09E,1,Spontaneous,imu,total,ss_std_60,647.5951751313447
IM09E,1,Spontaneous,selfreport,last_30min,ss_max,1299.414063
IM09E,1,Spontaneous,selfreport,last_30min,ss_max_60,1299.414063
IM09E,1,Spontaneous,selfreport,last_30min,ss_max_position,0.006206630893194818
IM09E,1,Spontaneous,selfreport,last_30min,ss_mean,890.371094
IM09E,1,Spontaneous,selfreport,last_30min,ss_mean_60,890.371094
IM09E,1,Spontaneous,selfreport,last_30min,ss_median,890.371094
IM09E,1,Spontaneous,selfreport,last_30min,ss_median_60,890.371094
IM09E,1,Spontaneous,selfreport,last_30min,ss_number,2.0
IM09E,1,Spontaneous,selfreport,last_30min,ss_number_60,2.0
IM09E,1,Spontaneous,selfreport,last_30min,ss_skewness,0.0
IM09E,1,Spontaneous,selfreport,last_30min,ss_skewness_60,0.0
IM09E,1,Spontaneous,selfreport,last_30min,ss_std,578.4741143531575
IM09E,1,Spontaneous,selfreport,last_30min,ss_std_60,578.4741143531575
IM09E,1,Spontaneous,selfreport,last_hour,ss_max,1299.921875
IM09E,1,Spontaneous,selfreport,last_hour,ss_max_60,1299.921875
IM09E,1,Spontaneous,selfreport,last_hour,ss_max_position,0.503017857491494
IM09E,1,Spontaneous,selfreport,last_hour,ss_mean,584.0755208333334
IM09E,1,Spontaneous,selfreport,last_hour,ss_mean_60,697.453125
IM09E,1,Spontaneous,selfreport,last_hour,ss_median,572.4804684999999
IM09E,1,Spontaneous,selfreport,last_hour,ss_median_60,662.617187
IM09E,1,Spontaneous,selfreport,last_hour,ss_number,6.0
IM09E,1,Spontaneous,selfreport,last_hour,ss_number_60,5.0
IM09E,1,Spontaneous,selfreport,last_hour,ss_skewness,0.505322082353284
IM09E,1,Spontaneous,selfreport,last_hour,ss_skewness_60,1.0703603927613232
IM09E,1,Spontaneous,selfreport,last_hour,ss_std,424.0504590894016
IM09E,1,Spontaneous,selfreport,last_hour,ss_std_60,358.2804507199845
IM09E,1,Spontaneous,selfreport,total,ss_max,2772.070312
IM09E,1,Spontaneous,selfreport,total,ss_max_60,2772.070312
IM09E,1,Spontaneous,selfreport,total,ss_max_position,0.4668311403508772
IM09E,1,Spontaneous,selfreport,total,ss_mean,486.53112186885244
IM09E,1,Spontaneous,selfreport,total,ss_mean_60,640.7150135217391
IM09E,1,Spontaneous,selfreport,total,ss_median,377.734375
IM09E,1,Spontaneous,selfreport,total,ss_median_60,545.820312
IM09E,1,Spontaneous,selfreport,total,ss_number,61.0
IM09E,1,Spontaneous,selfreport,total,ss_number_60,46.0
IM09E,1,Spontaneous,selfreport,total,ss_skewness,2.073152483564071
IM09E,1,Spontaneous,selfreport,total,ss_skewness_60,1.9559542391805536
IM09E,1,Spontaneous,selfreport,total,ss_std,587.6167628489692
IM09E,1,Spontaneous,selfreport,total,ss_std_60,601.2786553135817
JA24N,0,Spontaneous,imu,last_30min,ss_max,1570.585938
JA24N,0,Spontaneous,imu,last_30min,ss_max_60,1570.585938
JA24N,0,Spontaneous,imu,last_30min,ss_max_position,0.0
JA24N,0,Spontaneous,imu,last_30min,ss_mean,894.433594
JA24N,0,Spontaneous,imu,last_30min,ss_mean_60,894.433594
JA24N,0,Spontaneous,imu,last_30min,ss_median,894.433594
JA24N,0,Spontaneous,imu,last_30min,ss_median_60,894.433594
JA24N,0,Spontaneous,imu,last_30min,ss_number,2.0
JA24N,0,Spontaneous,imu,last_30min,ss_number_60,2.0
JA24N,0,Spontaneous,imu,last_30min,ss_skewness,0.0
JA24N,0,Spontaneous,imu,last_30min,ss_skewness_60,0.0
JA24N,0,Spontaneous,imu,last_30min,ss_std,956.2238151151583
JA24N,0,Spontaneous,imu,last_30min,ss_std_60,956.2238151151583
JA24N,0,Spontaneous,imu,last_hour,ss_max,1701.09375
JA24N,0,Spontaneous,imu,last_hour,ss_max_60,1701.09375
JA24N,0,Spontaneous,imu,last_hour,ss_max_position,0.4638033413998969
JA24N,0,Spontaneous,imu,last_hour,ss_mean,1194.9739583333333
JA24N,0,Spontaneous,imu,last_hour,ss_mean_60,1194.9739583333333
JA24N,0,Spontaneous,imu,last_hour,ss_median,1665.546875
JA24N,0,Spontaneous,imu,last_hour,ss_median_60,1665.546875
JA24N,0,Spontaneous,imu,last_hour,ss_number,3.0
JA24N,0,Spontaneous,imu,last_hour,ss_number_60,3.0
JA24N,0,Spontaneous,imu,last_hour,ss_skewness,-0.7057027019036813
JA24N,0,Spontaneous,imu,last_hour,ss_skewness_60,-0.7057027019036813
JA24N,0,Spontaneous,imu,last_hour,ss_std,846.027410882291
JA24N,0,Spontaneous,imu,last_hour,ss_std_60,846.027410882291
JA24N,0,Spontaneous,imu,total,ss_max,2934.570313
JA24N,0,Spontaneous,imu,total,ss_max_60,2934.570313
JA24N,0,Spontaneous,imu,total,ss_max_position,0.7812817848484849
JA24N,0,Spontaneous,imu,total,ss_mean,456.9399350909091
JA24N,0,Spontaneous,imu,total,ss_mean_60,627.9843750363636
JA24N,0,Spontaneous,imu,total,ss_median,218.28125
JA24N,0,Spontaneous,imu,total,ss_median_60,415.3125
JA24N,0,Spontaneous,imu,total,ss_number,77.0
JA24N,0,Spontaneous,imu,total,ss_number_60,55.0
JA24N,0,Spontaneous,imu,total,ss_skewness,2.262217463028336
JA24N,0,Spontaneous,imu,total,ss_skewness_60,1.9266139907134914
JA24N,0,Spontaneous,imu,total,ss_std,630.8091738419844
JA24N,0,Spontaneous,imu,total,ss_std_60,674.9960776157242
JA24N,0,Spontaneous,selfreport,last_30min,ss_max,1450.742188
JA24N,0,Spontaneous,selfreport,last_30min,ss_max_60,1450.742188
JA24N,0,Spontaneous,selfreport,last_30min,ss_max_position,0.0
JA24N,0,Spontaneous,selfreport,last_30min,ss_mean,890.8789065
JA24N,0,Spontaneous,selfreport,last_30min,ss_mean_60,890.8789065
JA24N,0,Spontaneous,selfreport,last_30min,ss_median,890.8789065
JA24N,0,Spontaneous,selfreport,last_30min,ss_median_60,890.8789065
JA24N,0,Spontaneous,selfreport,last_30min,ss_number,2.0
JA24N,0,Spontaneous,selfreport,last_30min,ss_number_60,2.0
JA24N,0,Spontaneous,selfreport,last_30min,ss_skewness,0.0
JA24N,0,Spontaneous,selfreport,last_30min,ss_skewness_60,0.0
JA24N,0,Spontaneous,selfreport,last_30min,ss_std,791.7662457720058
JA24N,0,Spontaneous,selfreport,last_30min,ss_std_60,791.7662457720058
JA24N,0,Spontaneous,selfreport,last_hour,ss_max,1700.585938
JA24N,0,Spontaneous,selfreport,last_hour,ss_max_60,1700.585938
JA24N,0,Spontaneous,selfreport,last_hour,ss_max_position,0.4305133205451598
JA24N,0,Spontaneous,selfreport,last_hour,ss_mean,1192.434896
JA24N,0,Spontaneous,selfreport,last_hour,ss_mean_60,1192.434896
JA24N,0,Spontaneous,selfreport,last_hour,ss_median,1545.703125
JA24N,0,Spontaneous,selfreport,last_hour,ss_median_60,1545.703125
JA24N,0,Spontaneous,selfreport,last_hour,ss_number,3.0
JA24N,0,Spontaneous,selfreport,last_hour,ss_number_60,3.0
JA24N,0,Spontaneous,selfreport,last_hour,ss_skewness,-0.6733345062675983
JA24N,0,Spontaneous,selfreport,last_hour,ss_skewness_60,-0.6733345062675983
JA24N,0,Spontaneous,selfreport,last_hour,ss_std,750.0196942603086
JA24N,0,Spontaneous,selfreport,last_hour,ss_std_60,750.0196942603086
JA24N,0,Spontaneous,selfreport,total,ss_max,2934.570312
JA24N,0,Spontaneous,selfreport,total,ss_max_60,2934.570312
JA24N,0,Spontaneous,selfreport,total,ss_max_position,0.7725462464080459
JA24N,0,Spontaneous,selfreport,total,ss_mean,477.9286023472222
JA24N,0,Spontaneous,selfreport,total,ss_mean_60,649.7265624615385
JA24N,0,Spontaneous,selfreport,total,ss_median,268.046875
JA24N,0,Spontaneous,selfreport,total,ss_median_60,410.99609350000003
JA24N,0,Spontaneous,selfreport,total,ss_number,72.0
JA24N,0,Spontaneous,selfreport,total,ss_number_60,52.0
JA24N,0,Spontaneous,selfreport,total,ss_skewness,2.1939688838829516
